,rougher.output.recovery,final.output.recovery,date
3141,88.611786,70.48766,2017-09-09T21:59:59Z
3142,86.137276,68.526215,2017-09-09T22:59:59Z
3143,86.92691,69.15465,2017-09-09T23:59:59Z
3144,85.42659,67.969475,2017-09-10T00:59:59Z
3145,85.67298,68.16679,2017-09-10T01:59:59Z
3146,85.30608,67.872986,2017-09-10T02:59:59Z
3147,85.49235,68.025536,2017-09-10T03:59:59Z
3148,85.025505,67.64764,2017-09-10T04:59:59Z
3149,86.08511,68.49415,2017-09-10T05:59:59Z
3150,85.60519,68.10855,2017-09-10T06:59:59Z
3151,85.662285,68.14544,2017-09-10T07:59:59Z
3152,85.3557,67.914314,2017-09-10T08:59:59Z
3153,84.729385,67.406815,2017-09-10T09:59:59Z
3154,85.07196,67.65345,2017-09-10T10:59:59Z
3155,85.99595,68.39708,2017-09-10T11:59:59Z
3156,87.53572,69.634865,2017-09-10T12:59:59Z
3157,86.94314,69.142525,2017-09-10T13:59:59Z
3158,85.788895,68.24231,2017-09-10T14:59:59Z
3159,84.9654,67.57751,2017-09-10T15:59:59Z
3160,83.339485,66.318954,2017-09-10T16:59:59Z
3161,84.937744,67.58751,2017-09-10T17:59:59Z
3162,83.64021,66.56254,2017-09-10T18:59:59Z
3163,84.40834,67.17646,2017-09-10T19:59:59Z
3164,82.76087,65.87841,2017-09-10T20:59:59Z
3165,82.074814,65.34026,2017-09-10T21:59:59Z
3166,85.11502,67.72354,2017-09-10T22:59:59Z
3167,85.074974,67.67578,2017-09-10T23:59:59Z
3168,85.03847,67.64575,2017-09-11T00:59:59Z
3169,85.81734,68.26607,2017-09-11T01:59:59Z
3170,87.41432,69.51349,2017-09-11T02:59:59Z
3171,87.78229,69.81549,2017-09-11T03:59:59Z
3172,86.54384,68.84083,2017-09-11T04:59:59Z
3173,87.49015,69.58639,2017-09-11T05:59:59Z
3174,88.51644,70.37146,2017-09-11T06:59:59Z
3175,88.31651,70.22999,2017-09-11T07:59:59Z
3176,88.67484,70.48609,2017-09-11T08:59:59Z
3177,88.380005,70.26169,2017-09-11T09:59:59Z
3178,88.29425,70.20358,2017-09-11T10:59:59Z
3179,89.85096,71.41595,2017-09-11T11:59:59Z
3180,89.307625,70.99575,2017-09-11T12:59:59Z
3181,88.016266,69.99729,2017-09-11T13:59:59Z
3182,88.55081,70.3825,2017-09-11T14:59:59Z
3183,90.255424,71.73226,2017-09-11T15:59:59Z
3184,88.47429,70.30468,2017-09-11T16:59:59Z
3185,90.09172,71.597885,2017-09-11T17:59:59Z
3186,88.605896,70.41803,2017-09-11T18:59:59Z
3187,91.267166,72.53823,2017-09-11T19:59:59Z
3188,90.3343,71.803635,2017-09-11T20:59:59Z
3189,90.488754,71.92459,2017-09-11T21:59:59Z
3190,89.122955,70.85303,2017-09-11T22:59:59Z
3191,89.17421,70.879074,2017-09-11T23:59:59Z
3192,88.66798,70.45813,2017-09-12T00:59:59Z
3193,89.252495,70.947365,2017-09-12T01:59:59Z
3194,87.9511,69.92161,2017-09-12T02:59:59Z
3195,88.930664,70.71747,2017-09-12T03:59:59Z
3196,87.30079,69.413414,2017-09-12T04:59:59Z
3197,88.025154,69.995804,2017-09-12T05:59:59Z
3198,86.68415,68.927284,2017-09-12T06:59:59Z
3199,85.57147,68.04179,2017-09-12T07:59:59Z
3200,87.5391,69.5885,2017-09-12T08:59:59Z
3201,89.02092,70.75273,2017-09-12T09:59:59Z
3202,88.19734,70.14057,2017-09-12T10:59:59Z
3203,90.64134,72.03549,2017-09-12T11:59:59Z
3204,90.37392,71.853745,2017-09-12T12:59:59Z
3205,87.195854,69.344,2017-09-12T13:59:59Z
3206,87.68077,69.71925,2017-09-12T14:59:59Z
3207,86.0723,68.42591,2017-09-12T15:59:59Z
3208,86.69681,68.93115,2017-09-12T16:59:59Z
3209,85.264175,67.78211,2017-09-12T17:59:59Z
3210,83.588066,66.4551,2017-09-12T18:59:59Z
3211,86.89314,69.049644,2017-09-12T19:59:59Z
3212,86.20477,68.52424,2017-09-12T20:59:59Z
3213,86.08113,68.4093,2017-09-12T21:59:59Z
3214,84.81803,67.43271,2017-09-12T22:59:59Z
3215,84.00667,66.77433,2017-09-12T23:59:59Z
3216,82.2819,65.417465,2017-09-13T00:59:59Z
3217,81.601814,64.88588,2017-09-13T01:59:59Z
3218,82.81058,65.81282,2017-09-13T02:59:59Z
3219,82.84645,65.87282,2017-09-13T03:59:59Z
3220,83.7202,66.55611,2017-09-13T04:59:59Z
3221,82.496895,65.59022,2017-09-13T05:59:59Z
3222,82.26647,65.41025,2017-09-13T06:59:59Z
3223,83.41179,66.32268,2017-09-13T07:59:59Z
3224,81.35828,64.7555,2017-09-13T08:59:59Z
3225,82.5537,65.64674,2017-09-13T09:59:59Z
3226,82.70661,65.75249,2017-09-13T10:59:59Z
3227,83.38911,66.30778,2017-09-13T11:59:59Z
3228,84.45738,67.17165,2017-09-13T12:59:59Z
3229,83.87835,66.73214,2017-09-13T13:59:59Z
3230,84.07402,66.86707,2017-09-13T14:59:59Z
3231,84.51041,67.21855,2017-09-13T15:59:59Z
3232,86.58797,68.85689,2017-09-13T16:59:59Z
3233,84.7719,67.40269,2017-09-13T17:59:59Z
3234,85.81047,68.21645,2017-09-13T18:59:59Z
3235,85.22285,67.75114,2017-09-13T19:59:59Z
3236,87.42224,69.50894,2017-09-13T20:59:59Z
3237,88.41248,70.26398,2017-09-13T21:59:59Z
3238,88.58672,70.42037,2017-09-13T22:59:59Z
3239,88.42232,70.32217,2017-09-13T23:59:59Z
3240,88.72081,70.55695,2017-09-14T00:59:59Z
3241,88.42494,70.3398,2017-09-14T01:59:59Z
3242,88.14099,70.071976,2017-09-14T02:59:59Z
3243,86.74641,68.9747,2017-09-14T03:59:59Z
3244,88.4419,70.30491,2017-09-14T04:59:59Z
3245,89.81258,71.41746,2017-09-14T05:59:59Z
3246,92.29232,73.34683,2017-09-14T06:59:59Z
3247,88.65803,70.50331,2017-09-14T07:59:59Z
3248,86.77443,69.01362,2017-09-14T08:59:59Z
3249,87.321236,69.40604,2017-09-14T09:59:59Z
3250,86.51402,68.77847,2017-09-14T10:59:59Z
3251,87.32201,69.39536,2017-09-14T11:59:59Z
3252,91.253136,72.490486,2017-09-14T12:59:59Z
3253,89.66784,71.24507,2017-09-14T13:59:59Z
3254,84.16164,66.94321,2017-09-14T14:59:59Z
3255,85.464554,67.91542,2017-09-14T15:59:59Z
3256,85.33205,67.82112,2017-09-14T16:59:59Z
3257,87.3207,69.38286,2017-09-14T17:59:59Z
3258,90.93659,72.256294,2017-09-14T18:59:59Z
3259,87.723495,69.71404,2017-09-14T19:59:59Z
3260,82.050766,65.26491,2017-09-14T20:59:59Z
3261,85.91919,68.297676,2017-09-14T21:59:59Z
3262,87.41124,69.47843,2017-09-14T22:59:59Z
3263,87.259575,69.37425,2017-09-14T23:59:59Z
3264,88.00888,69.958954,2017-09-15T00:59:59Z
3265,86.99506,69.16763,2017-09-15T01:59:59Z
3266,85.546814,68.01849,2017-09-15T02:59:59Z
3267,86.17217,68.50955,2017-09-15T03:59:59Z
3268,83.59361,66.34497,2017-09-15T04:59:59Z
3269,84.30154,67.0178,2017-09-15T05:59:59Z
3270,84.91658,67.52171,2017-09-15T06:59:59Z
3271,88.91953,70.68231,2017-09-15T07:59:59Z
3272,86.19064,68.51887,2017-09-15T08:59:59Z
3273,88.48658,70.315,2017-09-15T09:59:59Z
3274,88.03856,69.99725,2017-09-15T10:59:59Z
3275,84.18895,66.912544,2017-09-15T11:59:59Z
3276,86.26524,68.537285,2017-09-15T12:59:59Z
3277,87.62107,69.62891,2017-09-15T13:59:59Z
3278,89.003136,70.73378,2017-09-15T14:59:59Z
3279,87.42627,69.502914,2017-09-15T15:59:59Z
3280,86.98013,69.160286,2017-09-15T16:59:59Z
3281,88.90946,70.67263,2017-09-15T17:59:59Z
3282,89.13042,70.818565,2017-09-15T18:59:59Z
3283,89.03687,70.73951,2017-09-15T19:59:59Z
3284,89.00468,70.73984,2017-09-15T20:59:59Z
3285,87.29915,69.40244,2017-09-15T21:59:59Z
3286,88.20673,70.11316,2017-09-15T22:59:59Z
3287,88.857735,70.63264,2017-09-15T23:59:59Z
3288,88.08146,70.02583,2017-09-16T00:59:59Z
3289,89.18087,70.905716,2017-09-16T01:59:59Z
3290,88.78261,70.583755,2017-09-16T02:59:59Z
3291,87.71374,69.76505,2017-09-16T03:59:59Z
3292,90.45156,71.89178,2017-09-16T04:59:59Z
3293,92.020996,73.129524,2017-09-16T05:59:59Z
3294,88.37236,70.27071,2017-09-16T06:59:59Z
3295,88.493126,70.370285,2017-09-16T07:59:59Z
3296,89.22883,70.965576,2017-09-16T08:59:59Z
3297,87.40509,69.50102,2017-09-16T09:59:59Z
3298,87.97851,69.90373,2017-09-16T10:59:59Z
3299,89.19149,70.91321,2017-09-16T11:59:59Z
3300,86.86775,69.08676,2017-09-16T12:59:59Z
3301,89.50534,71.114525,2017-09-16T13:59:59Z
3302,89.86222,71.41474,2017-09-16T14:59:59Z
3303,89.30678,70.98663,2017-09-16T15:59:59Z
3304,88.218346,70.12353,2017-09-16T16:59:59Z
3305,87.06371,69.19686,2017-09-16T17:59:59Z
3306,88.84918,70.60364,2017-09-16T18:59:59Z
3307,89.85416,71.40905,2017-09-16T19:59:59Z
3308,90.26109,71.73436,2017-09-16T20:59:59Z
3309,89.78222,71.38377,2017-09-16T21:59:59Z
3310,91.27921,72.53877,2017-09-16T22:59:59Z
3311,90.96821,72.30152,2017-09-16T23:59:59Z
3312,90.03721,71.60088,2017-09-17T00:59:59Z
3313,92.23362,73.29134,2017-09-17T01:59:59Z
3314,91.12795,72.43197,2017-09-17T02:59:59Z
3315,91.94839,73.07583,2017-09-17T03:59:59Z
3316,89.32503,71.03263,2017-09-17T04:59:59Z
3317,91.28883,72.544525,2017-09-17T05:59:59Z
3318,91.590675,72.8184,2017-09-17T06:59:59Z
3319,92.377625,73.40618,2017-09-17T07:59:59Z
3320,92.66313,73.616295,2017-09-17T08:59:59Z
3321,92.2502,73.29873,2017-09-17T09:59:59Z
3322,92.24692,73.326904,2017-09-17T10:59:59Z
3323,91.24588,72.51356,2017-09-17T11:59:59Z
3324,92.489914,73.48742,2017-09-17T12:59:59Z
3325,91.67413,72.86609,2017-09-17T13:59:59Z
3326,90.711555,72.12637,2017-09-17T14:59:59Z
3327,88.59157,70.459915,2017-09-17T15:59:59Z
3328,88.21682,70.16092,2017-09-17T16:59:59Z
3329,91.01686,72.31677,2017-09-17T17:59:59Z
3330,93.38837,74.17533,2017-09-17T18:59:59Z
3331,92.95157,73.851105,2017-09-17T19:59:59Z
3332,92.40566,73.431145,2017-09-17T20:59:59Z
3333,91.41657,72.652855,2017-09-17T21:59:59Z
3334,93.23637,74.05532,2017-09-17T22:59:59Z
3335,92.067085,73.14826,2017-09-17T23:59:59Z
3336,88.58565,70.45348,2017-09-18T00:59:59Z
3337,92.0575,73.1428,2017-09-18T01:59:59Z
3338,91.82595,72.98428,2017-09-18T02:59:59Z
3339,91.754074,72.92641,2017-09-18T03:59:59Z
3340,91.51713,72.73212,2017-09-18T04:59:59Z
3341,90.581345,72.00495,2017-09-18T05:59:59Z
3342,87.6028,69.65946,2017-09-18T06:59:59Z
3343,89.71657,71.34247,2017-09-18T07:59:59Z
3344,90.11542,71.61664,2017-09-18T08:59:59Z
3345,90.629906,72.04316,2017-09-18T09:59:59Z
3346,92.96931,73.876884,2017-09-18T10:59:59Z
3347,93.40218,74.16226,2017-09-18T11:59:59Z
3348,92.18123,73.26416,2017-09-18T12:59:59Z
3349,91.088936,72.4017,2017-09-18T13:59:59Z
3350,90.87677,72.227936,2017-09-18T14:59:59Z
3351,92.476326,73.480515,2017-09-18T15:59:59Z
3352,91.14231,72.4493,2017-09-18T16:59:59Z
3353,92.65007,73.619125,2017-09-18T17:59:59Z
3354,93.36942,74.16899,2017-09-18T18:59:59Z
3355,92.55391,73.54694,2017-09-18T19:59:59Z
3356,93.09073,73.95137,2017-09-18T20:59:59Z
3357,94.31517,74.88411,2017-09-18T21:59:59Z
3358,94.14328,74.78223,2017-09-18T22:59:59Z
3359,95.33095,75.67833,2017-09-18T23:59:59Z
3360,94.62536,75.14423,2017-09-19T00:59:59Z
3361,94.257904,74.86124,2017-09-19T01:59:59Z
3362,91.852005,73.020935,2017-09-19T02:59:59Z
3363,90.72817,72.14944,2017-09-19T03:59:59Z
3364,92.50014,73.50442,2017-09-19T04:59:59Z
3365,94.78592,75.25492,2017-09-19T05:59:59Z
3366,93.45555,74.21905,2017-09-19T06:59:59Z
3367,93.47943,74.25159,2017-09-19T07:59:59Z
3368,91.98005,73.08267,2017-09-19T08:59:59Z
3369,91.39917,72.6351,2017-09-19T09:59:59Z
3370,91.24753,72.49836,2017-09-19T10:59:59Z
3371,91.06675,72.36337,2017-09-19T11:59:59Z
3372,90.609375,72.006165,2017-09-19T12:59:59Z
3373,90.6443,72.02845,2017-09-19T13:59:59Z
3374,90.94495,72.24605,2017-09-19T14:59:59Z
3375,89.81632,71.3589,2017-09-19T15:59:59Z
3376,90.44676,71.869774,2017-09-19T16:59:59Z
3377,88.71286,70.48003,2017-09-19T17:59:59Z
3378,88.44483,70.27007,2017-09-19T18:59:59Z
3379,90.09952,71.577255,2017-09-19T19:59:59Z
3380,89.81016,71.37152,2017-09-19T20:59:59Z
3381,89.07569,70.78559,2017-09-19T21:59:59Z
3382,86.46428,68.758575,2017-09-19T22:59:59Z
3383,87.980835,69.93317,2017-09-19T23:59:59Z
3384,88.63908,70.43906,2017-09-20T00:59:59Z
3385,87.367966,69.41142,2017-09-20T01:59:59Z
3386,88.30105,70.1863,2017-09-20T02:59:59Z
3387,86.774956,69.00323,2017-09-20T03:59:59Z
3388,87.04099,69.19356,2017-09-20T04:59:59Z
3389,86.49431,68.77526,2017-09-20T05:59:59Z
3390,84.96699,67.560104,2017-09-20T06:59:59Z
3391,86.17139,68.50376,2017-09-20T07:59:59Z
3392,87.34776,69.4204,2017-09-20T08:59:59Z
3393,86.95773,69.12029,2017-09-20T09:59:59Z
3394,87.408745,69.483025,2017-09-20T10:59:59Z
3395,84.37224,67.02255,2017-09-20T11:59:59Z
3396,87.72756,69.76421,2017-09-20T12:59:59Z
3397,88.98645,70.73822,2017-09-20T13:59:59Z
3398,88.889755,70.66998,2017-09-20T14:59:59Z
3399,87.2111,69.33983,2017-09-20T15:59:59Z
3400,88.109886,70.052666,2017-09-20T16:59:59Z
3401,87.68724,69.72389,2017-09-20T17:59:59Z
3402,86.42674,68.72217,2017-09-20T18:59:59Z
3403,88.41228,70.301735,2017-09-20T19:59:59Z
3404,89.14838,70.87494,2017-09-20T20:59:59Z
3405,89.33575,71.02141,2017-09-20T21:59:59Z
3406,89.88087,71.44752,2017-09-20T22:59:59Z
3407,89.587524,71.22387,2017-09-20T23:59:59Z
3408,87.68292,69.72094,2017-09-21T00:59:59Z
3409,88.0844,70.04532,2017-09-21T01:59:59Z
3410,86.68065,68.89494,2017-09-21T02:59:59Z
3411,89.81748,71.43007,2017-09-21T03:59:59Z
3412,84.66879,67.371376,2017-09-21T04:59:59Z
3413,86.93662,69.12253,2017-09-21T05:59:59Z
3414,87.26537,69.40303,2017-09-21T06:59:59Z
3415,88.46572,70.32973,2017-09-21T07:59:59Z
3416,87.66726,69.70389,2017-09-21T08:59:59Z
3417,89.29229,70.99727,2017-09-21T09:59:59Z
3418,88.83065,70.6359,2017-09-21T10:59:59Z
3419,87.995056,69.98333,2017-09-21T11:59:59Z
3420,88.36024,70.282814,2017-09-21T12:59:59Z
3421,87.72653,69.73756,2017-09-21T13:59:59Z
3422,86.32183,68.633575,2017-09-21T14:59:59Z
3423,87.18823,69.31609,2017-09-21T15:59:59Z
3424,85.67764,68.13077,2017-09-21T16:59:59Z
3425,88.63638,70.48613,2017-09-21T17:59:59Z
3426,86.07182,68.47086,2017-09-21T18:59:59Z
3427,86.80951,69.0476,2017-09-21T19:59:59Z
3428,86.45999,68.76655,2017-09-21T20:59:59Z
3429,86.45236,68.76494,2017-09-21T21:59:59Z
3430,87.31499,69.44299,2017-09-21T22:59:59Z
3431,88.18504,70.11659,2017-09-21T23:59:59Z
3432,86.37759,68.68938,2017-09-22T00:59:59Z
3433,86.52049,68.79853,2017-09-22T01:59:59Z
3434,86.23834,68.566444,2017-09-22T02:59:59Z
3435,86.859566,69.054245,2017-09-22T03:59:59Z
3436,88.64418,70.46159,2017-09-22T04:59:59Z
3437,89.96308,71.48928,2017-09-22T05:59:59Z
3438,89.685745,71.29176,2017-09-22T06:59:59Z
3439,90.7746,72.148674,2017-09-22T07:59:59Z
3440,91.20024,72.47902,2017-09-22T08:59:59Z
3441,90.0883,71.5978,2017-09-22T09:59:59Z
3442,90.21893,71.72076,2017-09-22T10:59:59Z
3443,88.86739,70.668076,2017-09-22T11:59:59Z
3444,89.43414,71.09399,2017-09-22T12:59:59Z
3445,89.25811,70.94711,2017-09-22T13:59:59Z
3446,90.799805,72.17357,2017-09-22T14:59:59Z
3447,90.950775,72.28749,2017-09-22T15:59:59Z
3448,90.84477,72.1794,2017-09-22T16:59:59Z
3449,91.44355,72.68651,2017-09-22T17:59:59Z
3450,90.585526,72.040634,2017-09-22T18:59:59Z
3451,82.98843,65.98551,2017-09-22T19:59:59Z
3452,80.83238,64.12182,2017-09-22T20:59:59Z
3453,94.83416,75.173546,2017-09-22T21:59:59Z
3454,77.871994,62.021015,2017-09-22T22:59:59Z
3455,77.37813,61.68454,2017-09-22T23:59:59Z
3456,87.50754,69.50503,2017-09-23T00:59:59Z
3457,92.92765,73.79372,2017-09-23T01:59:59Z
3458,90.22771,71.70673,2017-09-23T02:59:59Z
3459,86.117455,68.52994,2017-09-23T03:59:59Z
3460,82.05526,65.259544,2017-09-23T04:59:59Z
3461,87.96499,69.922295,2017-09-23T05:59:59Z
3462,85.094765,67.68407,2017-09-23T06:59:59Z
3463,88.59816,70.46578,2017-09-23T07:59:59Z
3464,88.442024,70.341576,2017-09-23T08:59:59Z
3465,90.046486,71.59372,2017-09-23T09:59:59Z
3466,89.22943,70.97456,2017-09-23T10:59:59Z
3467,90.710884,72.09342,2017-09-23T11:59:59Z
3468,91.53569,72.74092,2017-09-23T12:59:59Z
3469,92.082405,73.17206,2017-09-23T13:59:59Z
3470,92.09519,73.18663,2017-09-23T14:59:59Z
3471,91.471016,72.68422,2017-09-23T15:59:59Z
3472,92.473,73.468704,2017-09-23T16:59:59Z
3473,92.78572,73.71979,2017-09-23T17:59:59Z
3474,92.85841,73.79071,2017-09-23T18:59:59Z
3475,92.63295,73.61943,2017-09-23T19:59:59Z
3476,93.11177,73.992195,2017-09-23T20:59:59Z
3477,93.66752,74.41216,2017-09-23T21:59:59Z
3478,93.495,74.28796,2017-09-23T22:59:59Z
3479,92.82273,73.76981,2017-09-23T23:59:59Z
3480,92.55637,73.54953,2017-09-24T00:59:59Z
3481,91.34083,72.604576,2017-09-24T01:59:59Z
3482,92.94998,73.82257,2017-09-24T02:59:59Z
3483,90.473625,71.91039,2017-09-24T03:59:59Z
3484,89.16916,70.86974,2017-09-24T04:59:59Z
3485,90.052734,71.6367,2017-09-24T05:59:59Z
3486,89.66117,71.289986,2017-09-24T06:59:59Z
3487,90.085045,71.58228,2017-09-24T07:59:59Z
3488,90.36549,71.80571,2017-09-24T08:59:59Z
3489,91.17579,72.46422,2017-09-24T09:59:59Z
3490,90.167336,71.68802,2017-09-24T10:59:59Z
3491,91.31488,72.577446,2017-09-24T11:59:59Z
3492,90.0171,71.56039,2017-09-24T12:59:59Z
3493,90.63113,72.05891,2017-09-24T13:59:59Z
3494,92.3586,73.38277,2017-09-24T14:59:59Z
3495,92.1746,73.249176,2017-09-24T15:59:59Z
3496,90.74776,72.150856,2017-09-24T16:59:59Z
3497,92.658134,73.60407,2017-09-24T17:59:59Z
3498,91.37508,72.64276,2017-09-24T18:59:59Z
3499,91.617035,72.81705,2017-09-24T19:59:59Z
3500,92.51159,73.50631,2017-09-24T20:59:59Z
3501,91.673355,72.85062,2017-09-24T21:59:59Z
3502,92.09196,73.16971,2017-09-24T22:59:59Z
3503,90.75972,72.11694,2017-09-24T23:59:59Z
3504,88.8604,70.655975,2017-09-25T00:59:59Z
3505,90.417,71.82432,2017-09-25T01:59:59Z
3506,87.628525,69.66156,2017-09-25T02:59:59Z
3507,87.88498,69.845726,2017-09-25T03:59:59Z
3508,88.28978,70.166435,2017-09-25T04:59:59Z
3509,87.81719,69.79186,2017-09-25T05:59:59Z
3510,87.56019,69.6056,2017-09-25T06:59:59Z
3511,87.96385,69.874054,2017-09-25T07:59:59Z
3512,88.005646,69.89106,2017-09-25T08:59:59Z
3513,89.60279,71.21894,2017-09-25T09:59:59Z
3514,88.55036,70.379944,2017-09-25T10:59:59Z
3515,88.75061,70.538,2017-09-25T11:59:59Z
3516,88.80055,70.61845,2017-09-25T12:59:59Z
3517,89.9764,71.54742,2017-09-25T13:59:59Z
3518,87.83975,69.848915,2017-09-25T14:59:59Z
3519,89.45996,71.080986,2017-09-25T15:59:59Z
3520,87.857376,69.78213,2017-09-25T16:59:59Z
3521,91.0002,72.31198,2017-09-25T17:59:59Z
3522,89.46424,71.135506,2017-09-25T18:59:59Z
3523,87.48353,69.56761,2017-09-25T19:59:59Z
3524,90.71325,72.08046,2017-09-25T20:59:59Z
3525,88.04945,69.981064,2017-09-25T21:59:59Z
3526,87.439835,69.47491,2017-09-25T22:59:59Z
3527,88.55489,70.347305,2017-09-25T23:59:59Z
3528,86.54042,68.742966,2017-09-26T00:59:59Z
3529,86.945145,69.05746,2017-09-26T01:59:59Z
3530,87.65529,69.62494,2017-09-26T02:59:59Z
3531,88.01463,69.91409,2017-09-26T03:59:59Z
3532,87.43908,69.4597,2017-09-26T04:59:59Z
3533,88.445114,70.27076,2017-09-26T05:59:59Z
3534,84.01527,66.66806,2017-09-26T06:59:59Z
3535,75.02339,59.693916,2017-09-26T07:59:59Z
3536,77.9079,61.910233,2017-09-26T08:59:59Z
3537,75.182816,59.84938,2017-09-26T09:59:59Z
3538,76.73208,61.136642,2017-09-26T10:59:59Z
3539,73.79539,58.689888,2017-09-26T11:59:59Z
3540,66.99571,52.988464,2017-09-26T12:59:59Z
3541,85.731636,68.10163,2017-09-26T13:59:59Z
3542,82.817856,65.837006,2017-09-26T14:59:59Z
3543,78.95139,62.90525,2017-09-26T15:59:59Z
3544,80.75289,64.30785,2017-09-26T16:59:59Z
3545,80.07105,63.819466,2017-09-26T17:59:59Z
3546,85.75711,68.209114,2017-09-26T18:59:59Z
3547,87.04089,69.286,2017-09-26T19:59:59Z
3548,84.65843,67.418625,2017-09-26T20:59:59Z
3549,87.01279,69.26096,2017-09-26T21:59:59Z
3550,87.86076,69.897285,2017-09-26T22:59:59Z
3551,89.33539,71.045074,2017-09-26T23:59:59Z
3552,89.86103,71.47183,2017-09-27T00:59:59Z
3553,91.84478,72.982376,2017-09-27T01:59:59Z
3554,89.398476,71.03295,2017-09-27T02:59:59Z
3555,91.160614,72.407364,2017-09-27T03:59:59Z
3556,89.4374,71.09125,2017-09-27T04:59:59Z
3557,87.62928,69.636406,2017-09-27T05:59:59Z
3558,87.95711,69.84661,2017-09-27T06:59:59Z
3559,88.71557,70.517494,2017-09-27T07:59:59Z
3560,87.0852,69.240776,2017-09-27T08:59:59Z
3561,87.52522,69.59256,2017-09-27T09:59:59Z
3562,87.04203,69.20858,2017-09-27T10:59:59Z
3563,83.93656,66.77025,2017-09-27T11:59:59Z
3564,81.7552,65.0294,2017-09-27T12:59:59Z
3565,82.04391,65.29103,2017-09-27T13:59:59Z
3566,78.30525,62.440914,2017-09-27T14:59:59Z
3567,80.71649,64.301056,2017-09-27T15:59:59Z
3568,84.193405,66.94677,2017-09-27T16:59:59Z
3569,82.15522,65.3776,2017-09-27T17:59:59Z
3570,82.07294,65.32887,2017-09-27T18:59:59Z
3571,81.426254,64.82362,2017-09-27T19:59:59Z
3572,82.280075,65.41801,2017-09-27T20:59:59Z
3573,82.304436,65.48523,2017-09-27T21:59:59Z
3574,85.57396,68.05283,2017-09-27T22:59:59Z
3575,85.32387,67.84607,2017-09-27T23:59:59Z
3576,83.37352,66.34341,2017-09-28T00:59:59Z
3577,82.793236,65.83781,2017-09-28T01:59:59Z
3578,85.220795,67.78036,2017-09-28T02:59:59Z
3579,84.527695,67.23886,2017-09-28T03:59:59Z
3580,83.20946,66.18643,2017-09-28T04:59:59Z
3581,84.575264,67.259384,2017-09-28T05:59:59Z
3582,84.491356,67.20859,2017-09-28T06:59:59Z
3583,86.28639,68.57658,2017-09-28T07:59:59Z
3584,86.08454,68.46533,2017-09-28T08:59:59Z
3585,85.98909,68.41036,2017-09-28T09:59:59Z
3586,87.35081,69.47402,2017-09-28T10:59:59Z
3587,88.27697,70.22421,2017-09-28T11:59:59Z
3588,87.35155,69.49378,2017-09-28T12:59:59Z
3589,82.069405,65.257256,2017-09-28T13:59:59Z
3590,88.660255,70.4902,2017-09-28T14:59:59Z
3591,91.644325,72.815056,2017-09-28T15:59:59Z
3592,87.57147,69.516785,2017-09-28T16:59:59Z
3593,95.24216,75.50461,2017-09-28T17:59:59Z
3594,87.839325,69.80645,2017-09-28T18:59:59Z
3595,90.731384,72.06366,2017-09-28T19:59:59Z
3596,90.06029,71.54513,2017-09-28T20:59:59Z
3597,89.89856,71.42235,2017-09-28T21:59:59Z
3598,89.8104,71.356255,2017-09-28T22:59:59Z
3599,90.129944,71.599846,2017-09-28T23:59:59Z
3600,90.08316,71.57227,2017-09-29T00:59:59Z
3601,89.622925,71.21518,2017-09-29T01:59:59Z
3602,88.993965,70.73978,2017-09-29T02:59:59Z
3603,88.775375,70.56834,2017-09-29T03:59:59Z
3604,88.82017,70.630844,2017-09-29T04:59:59Z
3605,89.34754,71.04367,2017-09-29T05:59:59Z
3606,90.105934,71.62222,2017-09-29T06:59:59Z
3607,88.26116,70.16824,2017-09-29T07:59:59Z
3608,86.54512,68.81319,2017-09-29T08:59:59Z
3609,87.252,69.23387,2017-09-29T09:59:59Z
3610,89.01267,70.73124,2017-09-29T10:59:59Z
3611,90.94165,72.218735,2017-09-29T11:59:59Z
3612,92.08222,73.131,2017-09-29T12:59:59Z
3613,91.83998,72.96813,2017-09-29T13:59:59Z
3614,89.96167,71.514946,2017-09-29T14:59:59Z
3615,87.85207,69.85927,2017-09-29T15:59:59Z
3616,92.37492,73.37686,2017-09-29T16:59:59Z
3617,92.513824,73.494736,2017-09-29T17:59:59Z
3618,92.35132,73.38063,2017-09-29T18:59:59Z
3619,91.324326,72.60089,2017-09-29T19:59:59Z
3620,93.360695,74.15098,2017-09-29T20:59:59Z
3621,93.79814,74.49993,2017-09-29T21:59:59Z
3622,95.24972,75.612595,2017-09-29T22:59:59Z
3623,95.190414,75.555115,2017-09-29T23:59:59Z
3624,94.2636,74.86134,2017-09-30T00:59:59Z
3625,93.745125,74.43599,2017-09-30T01:59:59Z
3626,95.2504,75.58522,2017-09-30T02:59:59Z
3627,94.370476,74.90541,2017-09-30T03:59:59Z
3628,94.1654,74.76207,2017-09-30T04:59:59Z
3629,94.98648,75.39925,2017-09-30T05:59:59Z
3630,94.09077,74.69001,2017-09-30T06:59:59Z
3631,94.52703,75.0308,2017-09-30T07:59:59Z
3632,94.12725,74.71264,2017-09-30T08:59:59Z
3633,91.67471,72.82014,2017-09-30T09:59:59Z
3634,92.33094,73.35576,2017-09-30T10:59:59Z
3635,92.01586,73.05503,2017-09-30T11:59:59Z
3636,92.202995,73.19964,2017-09-30T12:59:59Z
3637,93.158066,73.972565,2017-09-30T13:59:59Z
3638,91.11869,72.398384,2017-09-30T14:59:59Z
3639,90.78863,72.12979,2017-09-30T15:59:59Z
