,rougher.output.recovery,final.output.recovery,date
3212,80.57657,64.48229,2017-09-12T20:59:59Z
3213,80.476845,64.37112,2017-09-12T21:59:59Z
3214,80.11906,64.07192,2017-09-12T22:59:59Z
3215,80.014725,63.966274,2017-09-12T23:59:59Z
3216,80.012146,63.945923,2017-09-13T00:59:59Z
3217,79.79736,63.71667,2017-09-13T01:59:59Z
3218,80.02286,63.965546,2017-09-13T02:59:59Z
3219,80.14677,64.10313,2017-09-13T03:59:59Z
3220,80.072174,64.01924,2017-09-13T04:59:59Z
3221,80.07741,64.01651,2017-09-13T05:59:59Z
3222,80.03854,63.98079,2017-09-13T06:59:59Z
3223,80.15356,64.09423,2017-09-13T07:59:59Z
3224,79.99066,63.928593,2017-09-13T08:59:59Z
3225,79.957985,63.883514,2017-09-13T09:59:59Z
3226,80.2466,64.122734,2017-09-13T10:59:59Z
3227,80.262436,64.15666,2017-09-13T11:59:59Z
3228,80.298,64.16835,2017-09-13T12:59:59Z
3229,80.2592,64.14111,2017-09-13T13:59:59Z
3230,80.73541,64.56663,2017-09-13T14:59:59Z
3231,81.15969,64.976166,2017-09-13T15:59:59Z
3232,81.64792,65.386826,2017-09-13T16:59:59Z
3233,80.43024,64.315,2017-09-13T17:59:59Z
3234,80.60841,64.490715,2017-09-13T18:59:59Z
3235,81.34636,65.140274,2017-09-13T19:59:59Z
3236,81.421486,65.210884,2017-09-13T20:59:59Z
3237,81.08944,64.92676,2017-09-13T21:59:59Z
3238,81.45675,65.24501,2017-09-13T22:59:59Z
3239,80.89431,64.75016,2017-09-13T23:59:59Z
3240,81.24108,65.0264,2017-09-14T00:59:59Z
3241,80.911095,64.72157,2017-09-14T01:59:59Z
3242,81.30025,65.03682,2017-09-14T02:59:59Z
3243,81.42694,65.18008,2017-09-14T03:59:59Z
3244,82.307076,65.96041,2017-09-14T04:59:59Z
3245,82.54367,66.20616,2017-09-14T05:59:59Z
3246,83.18976,66.74576,2017-09-14T06:59:59Z
3247,82.55452,66.17372,2017-09-14T07:59:59Z
3248,80.136536,64.07574,2017-09-14T08:59:59Z
3249,80.82261,64.65901,2017-09-14T09:59:59Z
3250,81.455765,65.21876,2017-09-14T10:59:59Z
3251,80.84739,64.77119,2017-09-14T11:59:59Z
3252,81.3704,65.211006,2017-09-14T12:59:59Z
3253,81.13055,64.928375,2017-09-14T13:59:59Z
3254,80.71204,64.60872,2017-09-14T14:59:59Z
3255,79.81812,63.73787,2017-09-14T15:59:59Z
3256,80.96041,64.84822,2017-09-14T16:59:59Z
3257,80.93414,64.84709,2017-09-14T17:59:59Z
3258,82.03687,65.81873,2017-09-14T18:59:59Z
3259,81.22247,65.021034,2017-09-14T19:59:59Z
3260,80.46697,64.41441,2017-09-14T20:59:59Z
3261,80.104355,64.038635,2017-09-14T21:59:59Z
3262,80.583374,64.49258,2017-09-14T22:59:59Z
3263,81.350044,65.16337,2017-09-14T23:59:59Z
3264,81.181,64.99479,2017-09-15T00:59:59Z
3265,81.57781,65.35856,2017-09-15T01:59:59Z
3266,80.783806,64.65973,2017-09-15T02:59:59Z
3267,80.45265,64.37383,2017-09-15T03:59:59Z
3268,79.85962,63.654804,2017-09-15T04:59:59Z
3269,81.40439,65.27669,2017-09-15T05:59:59Z
3270,81.76516,65.682976,2017-09-15T06:59:59Z
3271,80.85731,64.7731,2017-09-15T07:59:59Z
3272,83.56307,67.167244,2017-09-15T08:59:59Z
3273,83.19434,66.80056,2017-09-15T09:59:59Z
3274,82.46932,66.158844,2017-09-15T10:59:59Z
3275,80.64622,64.57225,2017-09-15T11:59:59Z
3276,81.68546,65.51505,2017-09-15T12:59:59Z
3277,83.02854,66.641785,2017-09-15T13:59:59Z
3278,83.42477,66.95128,2017-09-15T14:59:59Z
3279,82.36575,66.04553,2017-09-15T15:59:59Z
3280,82.65104,66.32385,2017-09-15T16:59:59Z
3281,82.65912,66.364586,2017-09-15T17:59:59Z
3282,83.192154,66.72879,2017-09-15T18:59:59Z
3283,82.95678,66.51148,2017-09-15T19:59:59Z
3284,83.471146,66.9562,2017-09-15T20:59:59Z
3285,82.028305,65.73389,2017-09-15T21:59:59Z
3286,81.20789,65.01126,2017-09-15T22:59:59Z
3287,82.169495,65.85385,2017-09-15T23:59:59Z
3288,82.69517,66.28258,2017-09-16T00:59:59Z
3289,82.28933,65.913124,2017-09-16T01:59:59Z
3290,83.04143,66.552536,2017-09-16T02:59:59Z
3291,83.13976,66.65813,2017-09-16T03:59:59Z
3292,85.16412,68.37047,2017-09-16T04:59:59Z
3293,89.51593,72.11608,2017-09-16T05:59:59Z
3294,85.90206,68.99067,2017-09-16T06:59:59Z
3295,86.00837,69.09107,2017-09-16T07:59:59Z
3296,85.60113,68.65585,2017-09-16T08:59:59Z
3297,83.89813,67.18226,2017-09-16T09:59:59Z
3298,85.061356,68.23499,2017-09-16T10:59:59Z
3299,85.71872,68.78784,2017-09-16T11:59:59Z
3300,85.071175,68.26584,2017-09-16T12:59:59Z
3301,85.69749,68.824745,2017-09-16T13:59:59Z
3302,87.02442,69.99787,2017-09-16T14:59:59Z
3303,85.727066,68.888405,2017-09-16T15:59:59Z
3304,83.4829,66.942024,2017-09-16T16:59:59Z
3305,82.128426,65.80493,2017-09-16T17:59:59Z
3306,84.892204,68.26623,2017-09-16T18:59:59Z
3307,84.06891,67.50654,2017-09-16T19:59:59Z
3308,84.71239,68.05107,2017-09-16T20:59:59Z
3309,84.22247,67.61897,2017-09-16T21:59:59Z
3310,87.08381,70.06343,2017-09-16T22:59:59Z
3311,86.54627,69.57514,2017-09-16T23:59:59Z
3312,85.57984,68.75278,2017-09-17T00:59:59Z
3313,86.943924,69.85485,2017-09-17T01:59:59Z
3314,87.13528,69.97173,2017-09-17T02:59:59Z
3315,85.46213,68.52586,2017-09-17T03:59:59Z
3316,84.32224,67.61016,2017-09-17T04:59:59Z
3317,86.83845,69.77881,2017-09-17T05:59:59Z
3318,87.233215,70.11563,2017-09-17T06:59:59Z
3319,86.8819,69.80666,2017-09-17T07:59:59Z
3320,88.84291,71.498474,2017-09-17T08:59:59Z
3321,87.1499,70.02979,2017-09-17T09:59:59Z
3322,87.08167,70.00006,2017-09-17T10:59:59Z
3323,87.45477,70.305244,2017-09-17T11:59:59Z
3324,88.028946,70.77984,2017-09-17T12:59:59Z
3325,87.79856,70.57737,2017-09-17T13:59:59Z
3326,87.254684,70.10331,2017-09-17T14:59:59Z
3327,85.92919,68.97375,2017-09-17T15:59:59Z
3328,85.567406,68.720955,2017-09-17T16:59:59Z
3329,87.78531,70.64431,2017-09-17T17:59:59Z
3330,89.08652,71.745346,2017-09-17T18:59:59Z
3331,88.27387,71.02422,2017-09-17T19:59:59Z
3332,87.47215,70.30058,2017-09-17T20:59:59Z
3333,87.22768,70.11775,2017-09-17T21:59:59Z
3334,88.208176,70.96828,2017-09-17T22:59:59Z
3335,87.73349,70.506386,2017-09-17T23:59:59Z
3336,85.37431,68.519714,2017-09-18T00:59:59Z
3337,87.71354,70.56406,2017-09-18T01:59:59Z
3338,88.575005,71.26107,2017-09-18T02:59:59Z
3339,87.94138,70.66682,2017-09-18T03:59:59Z
3340,88.387505,71.1018,2017-09-18T04:59:59Z
3341,87.30898,70.17149,2017-09-18T05:59:59Z
3342,84.99338,68.2183,2017-09-18T06:59:59Z
3343,86.53179,69.61857,2017-09-18T07:59:59Z
3344,85.9049,68.97291,2017-09-18T08:59:59Z
3345,88.41063,71.204056,2017-09-18T09:59:59Z
3346,90.22818,72.72938,2017-09-18T10:59:59Z
3347,89.98707,72.432755,2017-09-18T11:59:59Z
3348,87.76089,70.533165,2017-09-18T12:59:59Z
3349,88.87189,71.53129,2017-09-18T13:59:59Z
3350,87.15987,70.0336,2017-09-18T14:59:59Z
3351,88.931465,71.51491,2017-09-18T15:59:59Z
3352,87.81262,70.5921,2017-09-18T16:59:59Z
3353,88.603966,71.26173,2017-09-18T17:59:59Z
3354,90.038185,72.47085,2017-09-18T18:59:59Z
3355,88.551476,71.17839,2017-09-18T19:59:59Z
3356,88.042564,70.801254,2017-09-18T20:59:59Z
3357,88.74044,71.370926,2017-09-18T21:59:59Z
3358,88.95839,71.579475,2017-09-18T22:59:59Z
3359,90.51179,72.8684,2017-09-18T23:59:59Z
3360,90.10364,72.5139,2017-09-19T00:59:59Z
3361,88.57747,71.12909,2017-09-19T01:59:59Z
3362,88.974884,71.53516,2017-09-19T02:59:59Z
3363,87.76669,70.45473,2017-09-19T03:59:59Z
3364,88.06281,70.77573,2017-09-19T04:59:59Z
3365,88.734955,71.3635,2017-09-19T05:59:59Z
3366,89.348045,71.86546,2017-09-19T06:59:59Z
3367,89.609505,72.11613,2017-09-19T07:59:59Z
3368,87.77553,70.53222,2017-09-19T08:59:59Z
3369,87.518875,70.39672,2017-09-19T09:59:59Z
3370,88.13997,70.93711,2017-09-19T10:59:59Z
3371,88.43546,71.191475,2017-09-19T11:59:59Z
3372,88.31007,71.09165,2017-09-19T12:59:59Z
3373,87.49155,70.39677,2017-09-19T13:59:59Z
3374,87.21547,70.16608,2017-09-19T14:59:59Z
3375,86.60998,69.679115,2017-09-19T15:59:59Z
3376,86.76992,69.81748,2017-09-19T16:59:59Z
3377,85.71213,68.913666,2017-09-19T17:59:59Z
3378,84.97962,68.29074,2017-09-19T18:59:59Z
3379,86.049484,69.209175,2017-09-19T19:59:59Z
3380,86.223885,69.341866,2017-09-19T20:59:59Z
3381,86.4843,69.57405,2017-09-19T21:59:59Z
3382,85.54436,68.778244,2017-09-19T22:59:59Z
3383,85.74949,68.96568,2017-09-19T23:59:59Z
3384,85.955574,69.101,2017-09-20T00:59:59Z
3385,86.54352,69.60364,2017-09-20T01:59:59Z
3386,85.05008,68.28786,2017-09-20T02:59:59Z
3387,85.08974,68.333954,2017-09-20T03:59:59Z
3388,83.99237,67.342094,2017-09-20T04:59:59Z
3389,83.863525,67.268654,2017-09-20T05:59:59Z
3390,81.58823,65.31555,2017-09-20T06:59:59Z
3391,81.90054,65.60765,2017-09-20T07:59:59Z
3392,83.2088,66.77346,2017-09-20T08:59:59Z
3393,82.93809,66.50867,2017-09-20T09:59:59Z
3394,82.84759,66.44481,2017-09-20T10:59:59Z
3395,81.08518,64.835205,2017-09-20T11:59:59Z
3396,82.90236,66.58694,2017-09-20T12:59:59Z
3397,81.04644,64.884445,2017-09-20T13:59:59Z
3398,82.57963,66.24646,2017-09-20T14:59:59Z
3399,81.537315,65.3144,2017-09-20T15:59:59Z
3400,81.16179,64.98618,2017-09-20T16:59:59Z
3401,81.5362,65.299995,2017-09-20T17:59:59Z
3402,81.386406,65.18495,2017-09-20T18:59:59Z
3403,81.80146,65.53895,2017-09-20T19:59:59Z
3404,82.48401,66.10455,2017-09-20T20:59:59Z
3405,82.76589,66.384186,2017-09-20T21:59:59Z
3406,82.34588,66.01733,2017-09-20T22:59:59Z
3407,83.11511,66.65968,2017-09-20T23:59:59Z
3408,82.53769,66.10802,2017-09-21T00:59:59Z
3409,82.145905,65.76086,2017-09-21T01:59:59Z
3410,81.2403,64.992905,2017-09-21T02:59:59Z
3411,81.20048,64.93963,2017-09-21T03:59:59Z
3412,80.897354,64.663765,2017-09-21T04:59:59Z
3413,81.13684,64.89265,2017-09-21T05:59:59Z
3414,82.00222,65.68665,2017-09-21T06:59:59Z
3415,81.704094,65.4346,2017-09-21T07:59:59Z
3416,81.87495,65.60597,2017-09-21T08:59:59Z
3417,82.69566,66.27901,2017-09-21T09:59:59Z
3418,82.76594,66.35399,2017-09-21T10:59:59Z
3419,83.27037,66.73517,2017-09-21T11:59:59Z
3420,79.72759,63.595444,2017-09-21T12:59:59Z
3421,81.62347,65.33135,2017-09-21T13:59:59Z
3422,81.227684,65.02522,2017-09-21T14:59:59Z
3423,81.38014,65.15243,2017-09-21T15:59:59Z
3424,80.84239,64.69479,2017-09-21T16:59:59Z
3425,81.72172,65.45739,2017-09-21T17:59:59Z
3426,81.90303,65.60155,2017-09-21T18:59:59Z
3427,81.03347,64.82692,2017-09-21T19:59:59Z
3428,81.00621,64.79308,2017-09-21T20:59:59Z
3429,80.897705,64.70108,2017-09-21T21:59:59Z
3430,81.25941,65.01236,2017-09-21T22:59:59Z
3431,82.18029,65.80203,2017-09-21T23:59:59Z
3432,82.876976,66.38225,2017-09-22T00:59:59Z
3433,83.0747,66.57547,2017-09-22T01:59:59Z
3434,82.831276,66.36546,2017-09-22T02:59:59Z
3435,82.85499,66.409096,2017-09-22T03:59:59Z
3436,84.16227,67.52318,2017-09-22T04:59:59Z
3437,83.379845,66.86841,2017-09-22T05:59:59Z
3438,85.68286,68.86306,2017-09-22T06:59:59Z
3439,85.49978,68.68941,2017-09-22T07:59:59Z
3440,86.06926,69.17859,2017-09-22T08:59:59Z
3441,84.43362,67.73764,2017-09-22T09:59:59Z
3442,83.217445,66.64489,2017-09-22T10:59:59Z
3443,83.81188,67.19485,2017-09-22T11:59:59Z
3444,85.17017,68.36489,2017-09-22T12:59:59Z
3445,84.49467,67.77486,2017-09-22T13:59:59Z
3446,85.4551,68.59998,2017-09-22T14:59:59Z
3447,86.13574,69.18617,2017-09-22T15:59:59Z
3448,87.38486,70.29294,2017-09-22T16:59:59Z
3449,85.63689,68.76021,2017-09-22T17:59:59Z
3450,85.03386,68.20201,2017-09-22T18:59:59Z
3451,84.79047,68.22463,2017-09-22T19:59:59Z
3452,81.508446,65.16241,2017-09-22T20:59:59Z
3453,77.58024,61.173744,2017-09-22T21:59:59Z
3454,77.428055,60.99803,2017-09-22T22:59:59Z
3455,78.26242,61.954086,2017-09-22T23:59:59Z
3456,79.1757,63.025955,2017-09-23T00:59:59Z
3457,84.14867,67.20541,2017-09-23T01:59:59Z
3458,85.22997,68.2226,2017-09-23T02:59:59Z
3459,81.08916,64.983604,2017-09-23T03:59:59Z
3460,80.57996,64.588646,2017-09-23T04:59:59Z
3461,79.87563,63.81722,2017-09-23T05:59:59Z
3462,80.40846,64.3642,2017-09-23T06:59:59Z
3463,80.89514,64.67546,2017-09-23T07:59:59Z
3464,80.01761,63.838737,2017-09-23T08:59:59Z
3465,80.23203,64.05878,2017-09-23T09:59:59Z
3466,80.66668,64.40969,2017-09-23T10:59:59Z
3467,81.84487,65.51899,2017-09-23T11:59:59Z
3468,82.19283,65.82375,2017-09-23T12:59:59Z
3469,83.11069,66.55375,2017-09-23T13:59:59Z
3470,83.495926,66.95634,2017-09-23T14:59:59Z
3471,82.473145,66.08708,2017-09-23T15:59:59Z
3472,82.9179,66.4309,2017-09-23T16:59:59Z
3473,82.915016,66.41685,2017-09-23T17:59:59Z
3474,82.849075,66.36326,2017-09-23T18:59:59Z
3475,84.100136,67.44067,2017-09-23T19:59:59Z
3476,84.59209,67.84043,2017-09-23T20:59:59Z
3477,85.57706,68.6753,2017-09-23T21:59:59Z
3478,87.00492,69.9323,2017-09-23T22:59:59Z
3479,88.23056,70.993065,2017-09-23T23:59:59Z
3480,88.2139,71.01795,2017-09-24T00:59:59Z
3481,87.51886,70.43723,2017-09-24T01:59:59Z
3482,88.55002,71.276924,2017-09-24T02:59:59Z
3483,85.2508,68.34206,2017-09-24T03:59:59Z
3484,87.83154,70.66435,2017-09-24T04:59:59Z
3485,85.88816,68.89792,2017-09-24T05:59:59Z
3486,86.87967,69.89071,2017-09-24T06:59:59Z
3487,86.11531,69.23307,2017-09-24T07:59:59Z
3488,87.06787,70.09355,2017-09-24T08:59:59Z
3489,87.32696,70.224236,2017-09-24T09:59:59Z
3490,87.73271,70.60361,2017-09-24T10:59:59Z
3491,88.57152,71.31984,2017-09-24T11:59:59Z
3492,88.2939,71.06189,2017-09-24T12:59:59Z
3493,88.48444,71.280334,2017-09-24T13:59:59Z
3494,89.024704,71.71353,2017-09-24T14:59:59Z
3495,88.73807,71.51542,2017-09-24T15:59:59Z
3496,86.98312,70.020355,2017-09-24T16:59:59Z
3497,87.51304,70.43263,2017-09-24T17:59:59Z
3498,87.41092,70.37715,2017-09-24T18:59:59Z
3499,88.705795,71.46234,2017-09-24T19:59:59Z
3500,88.16184,71.00015,2017-09-24T20:59:59Z
3501,88.78202,71.5009,2017-09-24T21:59:59Z
3502,88.96172,71.68126,2017-09-24T22:59:59Z
3503,88.50967,71.21026,2017-09-24T23:59:59Z
3504,85.207146,68.37665,2017-09-25T00:59:59Z
3505,85.993286,69.10898,2017-09-25T01:59:59Z
3506,87.09914,70.07696,2017-09-25T02:59:59Z
3507,86.83188,69.85126,2017-09-25T03:59:59Z
3508,86.018166,69.19064,2017-09-25T04:59:59Z
3509,86.226555,69.36544,2017-09-25T05:59:59Z
3510,86.26664,69.36946,2017-09-25T06:59:59Z
3511,86.945915,69.958565,2017-09-25T07:59:59Z
3512,87.43873,70.38109,2017-09-25T08:59:59Z
3513,86.89777,69.89013,2017-09-25T09:59:59Z
3514,85.8153,68.953476,2017-09-25T10:59:59Z
3515,86.48803,69.56322,2017-09-25T11:59:59Z
3516,86.98715,69.95611,2017-09-25T12:59:59Z
3517,86.867805,69.82036,2017-09-25T13:59:59Z
3518,86.32914,69.414955,2017-09-25T14:59:59Z
3519,87.378075,70.279785,2017-09-25T15:59:59Z
3520,87.18824,70.12352,2017-09-25T16:59:59Z
3521,83.57285,66.97947,2017-09-25T17:59:59Z
3522,85.7822,68.862915,2017-09-25T18:59:59Z
3523,85.58096,68.76395,2017-09-25T19:59:59Z
3524,85.5424,68.69227,2017-09-25T20:59:59Z
3525,85.22609,68.42567,2017-09-25T21:59:59Z
3526,83.74367,67.135635,2017-09-25T22:59:59Z
3527,85.07655,68.23909,2017-09-25T23:59:59Z
3528,85.853905,69.01835,2017-09-26T00:59:59Z
3529,86.47015,69.56801,2017-09-26T01:59:59Z
3530,85.56632,68.78728,2017-09-26T02:59:59Z
3531,84.50528,67.85056,2017-09-26T03:59:59Z
3532,83.2556,66.77964,2017-09-26T04:59:59Z
3533,81.4719,65.23712,2017-09-26T05:59:59Z
3534,80.526344,64.321396,2017-09-26T06:59:59Z
3535,77.90607,61.5476,2017-09-26T07:59:59Z
3536,79.412224,63.280212,2017-09-26T08:59:59Z
3537,77.43199,61.02791,2017-09-26T09:59:59Z
3538,77.35919,60.95614,2017-09-26T10:59:59Z
3539,78.72,62.506004,2017-09-26T11:59:59Z
3540,83.08821,66.02961,2017-09-26T12:59:59Z
3541,84.442795,67.495964,2017-09-26T13:59:59Z
3542,79.878654,63.821053,2017-09-26T14:59:59Z
3543,78.65447,62.43033,2017-09-26T15:59:59Z
3544,79.44996,63.33764,2017-09-26T16:59:59Z
3545,79.083885,62.90798,2017-09-26T17:59:59Z
3546,80.049644,63.86042,2017-09-26T18:59:59Z
3547,80.61485,64.33466,2017-09-26T19:59:59Z
3548,80.00468,63.79424,2017-09-26T20:59:59Z
3549,79.735,63.602703,2017-09-26T21:59:59Z
3550,80.21964,64.13921,2017-09-26T22:59:59Z
3551,80.226494,64.18273,2017-09-26T23:59:59Z
3552,79.86303,63.78283,2017-09-27T00:59:59Z
3553,81.060265,64.86437,2017-09-27T01:59:59Z
3554,82.696815,66.342674,2017-09-27T02:59:59Z
3555,82.5225,66.217255,2017-09-27T03:59:59Z
3556,83.07414,66.64058,2017-09-27T04:59:59Z
3557,81.13397,64.940125,2017-09-27T05:59:59Z
3558,80.047264,63.957233,2017-09-27T06:59:59Z
3559,79.890686,63.80441,2017-09-27T07:59:59Z
3560,80.00869,63.93092,2017-09-27T08:59:59Z
3561,80.12897,64.05886,2017-09-27T09:59:59Z
3562,81.2151,65.04588,2017-09-27T10:59:59Z
3563,80.41857,64.42163,2017-09-27T11:59:59Z
3564,80.13112,64.10732,2017-09-27T12:59:59Z
3565,80.899605,64.82746,2017-09-27T13:59:59Z
3566,80.35662,64.29607,2017-09-27T14:59:59Z
3567,79.72514,63.629593,2017-09-27T15:59:59Z
3568,80.1712,64.11162,2017-09-27T16:59:59Z
3569,81.038864,64.8836,2017-09-27T17:59:59Z
3570,80.11539,64.066795,2017-09-27T18:59:59Z
3571,79.3784,63.24119,2017-09-27T19:59:59Z
3572,79.80994,63.7338,2017-09-27T20:59:59Z
3573,79.96348,63.908825,2017-09-27T21:59:59Z
3574,80.17966,64.12643,2017-09-27T22:59:59Z
3575,80.351555,64.25231,2017-09-27T23:59:59Z
3576,80.18479,64.11048,2017-09-28T00:59:59Z
3577,80.09447,63.99774,2017-09-28T01:59:59Z
3578,80.53691,64.42035,2017-09-28T02:59:59Z
3579,80.76871,64.602165,2017-09-28T03:59:59Z
3580,80.075165,63.987423,2017-09-28T04:59:59Z
3581,80.05811,63.95553,2017-09-28T05:59:59Z
3582,80.19412,64.06695,2017-09-28T06:59:59Z
3583,81.43575,65.07228,2017-09-28T07:59:59Z
3584,82.44629,66.010605,2017-09-28T08:59:59Z
3585,82.75849,66.340744,2017-09-28T09:59:59Z
3586,83.879036,67.30876,2017-09-28T10:59:59Z
3587,83.34023,66.86407,2017-09-28T11:59:59Z
3588,83.60726,67.1028,2017-09-28T12:59:59Z
3589,80.2776,64.09234,2017-09-28T13:59:59Z
3590,84.86134,68.220856,2017-09-28T14:59:59Z
3591,82.03469,65.736176,2017-09-28T15:59:59Z
3592,82.69677,66.3572,2017-09-28T16:59:59Z
3593,81.20907,65.07416,2017-09-28T17:59:59Z
3594,87.449265,70.36239,2017-09-28T18:59:59Z
3595,86.18806,69.39678,2017-09-28T19:59:59Z
3596,83.2945,66.93098,2017-09-28T20:59:59Z
3597,83.76006,67.35281,2017-09-28T21:59:59Z
3598,83.207085,66.86625,2017-09-28T22:59:59Z
3599,85.711395,68.94959,2017-09-28T23:59:59Z
3600,85.766685,68.94908,2017-09-29T00:59:59Z
3601,85.91546,69.06631,2017-09-29T01:59:59Z
3602,86.29999,69.34447,2017-09-29T02:59:59Z
3603,86.97968,69.94409,2017-09-29T03:59:59Z
3604,87.99501,70.82095,2017-09-29T04:59:59Z
3605,86.09733,69.17659,2017-09-29T05:59:59Z
3606,87.24797,70.178795,2017-09-29T06:59:59Z
3607,86.83688,69.854225,2017-09-29T07:59:59Z
3608,84.74142,68.11537,2017-09-29T08:59:59Z
3609,81.07216,64.72982,2017-09-29T09:59:59Z
3610,85.67216,69.01857,2017-09-29T10:59:59Z
3611,84.94001,68.422554,2017-09-29T11:59:59Z
3612,88.62898,71.40633,2017-09-29T12:59:59Z
3613,90.85681,73.31207,2017-09-29T13:59:59Z
3614,89.38568,71.979515,2017-09-29T14:59:59Z
3615,87.702736,70.51995,2017-09-29T15:59:59Z
3616,87.932236,70.730255,2017-09-29T16:59:59Z
3617,88.99152,71.58198,2017-09-29T17:59:59Z
3618,88.98476,71.548645,2017-09-29T18:59:59Z
3619,87.94685,70.68923,2017-09-29T19:59:59Z
3620,89.38232,71.92705,2017-09-29T20:59:59Z
3621,89.419106,71.932556,2017-09-29T21:59:59Z
3622,90.03606,72.44421,2017-09-29T22:59:59Z
3623,90.839264,73.11295,2017-09-29T23:59:59Z
3624,89.110504,71.638115,2017-09-30T00:59:59Z
3625,87.903854,70.609184,2017-09-30T01:59:59Z
3626,88.91222,71.52775,2017-09-30T02:59:59Z
3627,90.11829,72.52621,2017-09-30T03:59:59Z
3628,89.412636,71.92846,2017-09-30T04:59:59Z
3629,89.359245,71.91377,2017-09-30T05:59:59Z
3630,88.561905,71.19519,2017-09-30T06:59:59Z
3631,88.800095,71.42831,2017-09-30T07:59:59Z
3632,90.369,72.73945,2017-09-30T08:59:59Z
3633,88.31136,70.938126,2017-09-30T09:59:59Z
3634,87.717354,70.50738,2017-09-30T10:59:59Z
3635,88.006645,70.85154,2017-09-30T11:59:59Z
3636,89.04158,71.71166,2017-09-30T12:59:59Z
3637,89.08074,71.76882,2017-09-30T13:59:59Z
3638,88.94407,71.61416,2017-09-30T14:59:59Z
3639,86.83288,69.780685,2017-09-30T15:59:59Z
3640,85.33573,68.485306,2017-09-30T16:59:59Z
3641,86.45482,69.48043,2017-09-30T17:59:59Z
3642,89.29843,71.94229,2017-09-30T18:59:59Z
3643,89.04217,71.671326,2017-09-30T19:59:59Z
3644,86.34397,69.37778,2017-09-30T20:59:59Z
3645,87.130264,70.07193,2017-09-30T21:59:59Z
3646,87.58715,70.45008,2017-09-30T22:59:59Z
3647,88.02588,70.82157,2017-09-30T23:59:59Z
3648,87.26524,70.17344,2017-10-01T00:59:59Z
3649,87.93156,70.75898,2017-10-01T01:59:59Z
3650,88.586815,71.30967,2017-10-01T02:59:59Z
3651,87.104904,70.00475,2017-10-01T03:59:59Z
3652,86.33425,69.35355,2017-10-01T04:59:59Z
3653,86.5596,69.574684,2017-10-01T05:59:59Z
3654,86.24796,69.28164,2017-10-01T06:59:59Z
3655,85.77222,68.94538,2017-10-01T07:59:59Z
3656,84.85825,68.163445,2017-10-01T08:59:59Z
3657,85.677795,68.845474,2017-10-01T09:59:59Z
3658,85.39163,68.63441,2017-10-01T10:59:59Z
3659,85.58878,68.80879,2017-10-01T11:59:59Z
3660,85.96716,69.09951,2017-10-01T12:59:59Z
3661,85.08982,68.33769,2017-10-01T13:59:59Z
3662,85.59613,68.67287,2017-10-01T14:59:59Z
3663,86.15614,69.18844,2017-10-01T15:59:59Z
3664,85.94004,68.99393,2017-10-01T16:59:59Z
3665,85.463,68.579445,2017-10-01T17:59:59Z
3666,84.79737,68.042015,2017-10-01T18:59:59Z
3667,84.67309,67.969475,2017-10-01T19:59:59Z
3668,87.44518,70.32237,2017-10-01T20:59:59Z
3669,86.99355,69.9462,2017-10-01T21:59:59Z
3670,86.431564,69.46793,2017-10-01T22:59:59Z
3671,88.622604,71.36127,2017-10-01T23:59:59Z
3672,88.6478,71.3033,2017-10-02T00:59:59Z
3673,87.666626,70.51055,2017-10-02T01:59:59Z
3674,87.70477,70.51561,2017-10-02T02:59:59Z
3675,88.51137,71.185074,2017-10-02T03:59:59Z
3676,88.316124,71.02609,2017-10-02T04:59:59Z
3677,87.07346,69.920685,2017-10-02T05:59:59Z
3678,86.81678,69.70085,2017-10-02T06:59:59Z
3679,86.50516,69.507744,2017-10-02T07:59:59Z
3680,88.196495,70.96302,2017-10-02T08:59:59Z
3681,89.26305,71.92788,2017-10-02T09:59:59Z
3682,89.35972,71.958084,2017-10-02T10:59:59Z
3683,88.33487,71.094635,2017-10-02T11:59:59Z
3684,85.3167,68.46718,2017-10-02T12:59:59Z
3685,86.306526,69.37613,2017-10-02T13:59:59Z
3686,86.97508,70.02832,2017-10-02T14:59:59Z
3687,88.27,71.1136,2017-10-02T15:59:59Z
3688,89.694084,72.35736,2017-10-02T16:59:59Z
3689,88.3487,71.217545,2017-10-02T17:59:59Z
3690,90.77926,73.26224,2017-10-02T18:59:59Z
3691,90.73337,73.22271,2017-10-02T19:59:59Z
3692,89.85833,72.45453,2017-10-02T20:59:59Z
3693,89.928955,72.51365,2017-10-02T21:59:59Z
3694,89.77073,72.38001,2017-10-02T22:59:59Z
3695,89.54631,72.16102,2017-10-02T23:59:59Z
3696,89.08052,71.79094,2017-10-03T00:59:59Z
3697,89.39393,71.986534,2017-10-03T01:59:59Z
3698,88.065605,70.89478,2017-10-03T02:59:59Z
3699,87.720314,70.588844,2017-10-03T03:59:59Z
3700,87.807755,70.66094,2017-10-03T04:59:59Z
3701,88.41874,71.146095,2017-10-03T05:59:59Z
3702,88.32903,71.070564,2017-10-03T06:59:59Z
3703,88.075966,70.83476,2017-10-03T07:59:59Z
3704,88.153015,70.944695,2017-10-03T08:59:59Z
3705,88.84024,71.47358,2017-10-03T09:59:59Z
3706,88.713715,71.39836,2017-10-03T10:59:59Z
3707,87.91277,70.68414,2017-10-03T11:59:59Z
3708,86.92626,69.84615,2017-10-03T12:59:59Z
3709,88.81478,71.48218,2017-10-03T13:59:59Z
3710,86.64935,69.67449,2017-10-03T14:59:59Z
